portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
214,gex-level-fade,T001031,long,2026-03-25 10:21:00,2026-03-25 10:24:28,24478.25,24458.75,-395,-19.5,stop_loss,3.5,0
215,gex-lt-3m,T000874,short,2026-03-30 09:31:00,2026-03-30 09:32:00,23485.5,23536.25,-1020,-50.75,stop_loss,1,0
216,gex-level-fade,T001038,short,2026-03-30 09:32:00,2026-03-30 09:36:55,23533.5,23424,2185,109.5,take_profit,4.9,0
217,gex-lt-3m,T000875,short,2026-03-30 09:37:00,2026-03-30 09:57:00,23427,23307.25,2390,119.75,take_profit,20,0
218,gex-lt-3m,T000881,short,2026-04-01 10:37:00,2026-04-01 10:39:00,24146,24197.5,-1035,-51.5,stop_loss,2,0
219,gex-lt-3m,T000895,long,2026-04-09 09:46:00,2026-04-09 09:51:00,25096.25,25044.75,-1035,-51.5,stop_loss,5,0
220,gex-lt-3m,T000896,long,2026-04-09 11:16:00,2026-04-09 12:01:00,25092,25212,2395,120,take_profit,45,0
221,gex-level-fade,T001065,short,2026-04-10 10:17:49,2026-04-10 10:24:42,25325.05,25344.55,-395,-19.5,stop_loss,6.9,0
222,gex-lt-3m,T000900,long,2026-04-13 07:16:00,2026-04-13 07:36:00,25163,25111.75,-1030,-51.25,stop_loss,20,0
223,gex-level-fade,T001071,short,2026-04-14 09:59:00,2026-04-14 10:07:12,25725.5,25745,-395,-19.5,stop_loss,8.2,0
