timestamp_iso,unix_ms,state,source_symbol
2025-01-08T08:15:00.000Z,1736324100000,1,NQ1!
2025-01-08T08:24:00.000Z,1736324640000,0,NQ1!
2025-01-08T08:36:00.000Z,1736325360000,1,NQ1!
2025-01-08T11:15:00.000Z,1736334900000,0,NQ1!
2025-01-08T13:00:00.000Z,1736341200000,1,NQ1!
2025-01-08T13:03:00.000Z,1736341380000,0,NQ1!
2025-01-08T13:09:00.000Z,1736341740000,1,NQ1!
2025-01-08T15:12:00.000Z,1736349120000,0,NQ1!
2025-01-08T15:21:00.000Z,1736349660000,1,NQ1!
2025-01-08T15:30:00.000Z,1736350200000,0,NQ1!
2025-01-08T15:33:00.000Z,1736350380000,1,NQ1!
2025-01-08T16:03:00.000Z,1736352180000,0,NQ1!
2025-01-08T16:09:00.000Z,1736352540000,1,NQ1!
2025-01-08T17:00:00.000Z,1736355600000,0,NQ1!
2025-01-08T18:00:00.000Z,1736359200000,1,NQ1!
2025-01-08T18:51:00.000Z,1736362260000,0,NQ1!
2025-01-08T18:54:00.000Z,1736362440000,1,NQ1!
2025-01-08T19:00:00.000Z,1736362800000,0,NQ1!
2025-01-08T19:03:00.000Z,1736362980000,1,NQ1!
2025-01-08T20:09:00.000Z,1736366940000,0,NQ1!
2025-01-08T20:18:00.000Z,1736367480000,1,NQ1!
2025-01-08T20:33:00.000Z,1736368380000,0,NQ1!
2025-01-08T20:54:00.000Z,1736369640000,1,NQ1!
2025-01-08T21:03:00.000Z,1736370180000,0,NQ1!
2025-01-08T23:39:00.000Z,1736379540000,1,NQ1!
2025-01-08T23:42:00.000Z,1736379720000,0,NQ1!
2025-01-09T00:54:00.000Z,1736384040000,1,NQ1!
2025-01-09T03:24:00.000Z,1736393040000,0,NQ1!
2025-01-09T03:27:00.000Z,1736393220000,1,NQ1!
2025-01-09T03:30:00.000Z,1736393400000,0,NQ1!
2025-01-09T03:33:00.000Z,1736393580000,1,NQ1!
2025-01-09T03:45:00.000Z,1736394300000,0,NQ1!
2025-01-09T05:06:00.000Z,1736399160000,1,NQ1!
2025-01-09T05:24:00.000Z,1736400240000,0,NQ1!
2025-01-09T05:30:00.000Z,1736400600000,1,NQ1!
2025-01-09T07:06:00.000Z,1736406360000,0,NQ1!
2025-01-09T07:09:00.000Z,1736406540000,1,NQ1!
2025-01-09T07:12:00.000Z,1736406720000,0,NQ1!
2025-01-09T08:33:00.000Z,1736411580000,1,NQ1!
2025-01-09T11:03:00.000Z,1736420580000,0,NQ1!
2025-01-09T13:06:00.000Z,1736427960000,1,NQ1!
2025-01-09T13:18:00.000Z,1736428680000,0,NQ1!
2025-01-09T13:24:00.000Z,1736429040000,1,NQ1!
2025-01-09T13:30:00.000Z,1736429400000,0,NQ1!
2025-01-09T13:33:00.000Z,1736429580000,1,NQ1!
2025-01-09T13:54:00.000Z,1736430840000,0,NQ1!
2025-01-09T14:15:00.000Z,1736432100000,1,NQ1!
2025-01-09T23:15:00.000Z,1736464500000,0,NQ1!
2025-01-10T00:54:00.000Z,1736470440000,1,NQ1!
2025-01-10T00:57:00.000Z,1736470620000,0,NQ1!
2025-01-10T01:00:00.000Z,1736470800000,1,NQ1!
2025-01-10T04:33:00.000Z,1736483580000,0,NQ1!
2025-01-10T04:36:00.000Z,1736483760000,1,NQ1!
2025-01-10T04:39:00.000Z,1736483940000,0,NQ1!
2025-01-10T04:42:00.000Z,1736484120000,1,NQ1!
2025-01-10T04:45:00.000Z,1736484300000,0,NQ1!
2025-01-10T04:48:00.000Z,1736484480000,1,NQ1!
2025-01-10T05:18:00.000Z,1736486280000,0,NQ1!
2025-01-10T05:21:00.000Z,1736486460000,1,NQ1!
2025-01-10T05:42:00.000Z,1736487720000,0,NQ1!
2025-01-10T07:36:00.000Z,1736494560000,1,NQ1!
2025-01-10T07:42:00.000Z,1736494920000,0,NQ1!
2025-01-10T08:12:00.000Z,1736496720000,1,NQ1!
2025-01-10T08:51:00.000Z,1736499060000,0,NQ1!
2025-01-10T08:57:00.000Z,1736499420000,1,NQ1!
2025-01-10T09:00:00.000Z,1736499600000,0,NQ1!
2025-01-10T09:21:00.000Z,1736500860000,1,NQ1!
2025-01-10T09:24:00.000Z,1736501040000,0,NQ1!
2025-01-10T09:30:00.000Z,1736501400000,1,NQ1!
2025-01-10T11:57:00.000Z,1736510220000,0,NQ1!
2025-01-10T12:57:00.000Z,1736513820000,1,NQ1!
2025-01-10T13:03:00.000Z,1736514180000,0,NQ1!
2025-01-10T15:33:00.000Z,1736523180000,1,NQ1!
2025-01-10T15:57:00.000Z,1736524620000,0,NQ1!
2025-01-10T16:42:00.000Z,1736527320000,1,NQ1!
2025-01-10T16:57:00.000Z,1736528220000,0,NQ1!
2025-01-10T17:06:00.000Z,1736528760000,1,NQ1!
2025-01-10T19:18:00.000Z,1736536680000,0,NQ1!
2025-01-10T19:24:00.000Z,1736537040000,1,NQ1!
2025-01-10T19:30:00.000Z,1736537400000,0,NQ1!
2025-01-10T19:54:00.000Z,1736538840000,1,NQ1!
2025-01-10T19:57:00.000Z,1736539020000,0,NQ1!
2025-01-13T00:00:00.000Z,1736726400000,1,NQ1!
2025-01-13T00:39:00.000Z,1736728740000,0,NQ1!
2025-01-13T00:42:00.000Z,1736728920000,1,NQ1!
2025-01-13T00:45:00.000Z,1736729100000,0,NQ1!
2025-01-13T00:54:00.000Z,1736729640000,1,NQ1!
2025-01-13T00:57:00.000Z,1736729820000,0,NQ1!
2025-01-13T02:24:00.000Z,1736735040000,1,NQ1!
2025-01-13T02:45:00.000Z,1736736300000,0,NQ1!
2025-01-13T02:51:00.000Z,1736736660000,1,NQ1!
2025-01-13T03:12:00.000Z,1736737920000,0,NQ1!
2025-01-13T03:15:00.000Z,1736738100000,1,NQ1!
2025-01-13T03:21:00.000Z,1736738460000,0,NQ1!
2025-01-13T04:00:00.000Z,1736740800000,1,NQ1!
2025-01-13T04:03:00.000Z,1736740980000,0,NQ1!
2025-01-13T04:06:00.000Z,1736741160000,1,NQ1!
2025-01-13T05:27:00.000Z,1736746020000,0,NQ1!
2025-01-13T05:30:00.000Z,1736746200000,1,NQ1!
2025-01-13T05:33:00.000Z,1736746380000,0,NQ1!
2025-01-13T05:42:00.000Z,1736746920000,1,NQ1!
2025-01-13T05:57:00.000Z,1736747820000,0,NQ1!
2025-01-13T06:00:00.000Z,1736748000000,1,NQ1!
2025-01-13T07:12:00.000Z,1736752320000,0,NQ1!
2025-01-13T08:00:00.000Z,1736755200000,1,NQ1!
2025-01-13T08:15:00.000Z,1736756100000,0,NQ1!
2025-01-13T10:27:00.000Z,1736764020000,1,NQ1!
2025-01-13T14:03:00.000Z,1736776980000,0,NQ1!
2025-01-13T14:54:00.000Z,1736780040000,1,NQ1!
2025-01-13T15:00:00.000Z,1736780400000,0,NQ1!
2025-01-13T15:03:00.000Z,1736780580000,1,NQ1!
2025-01-13T15:09:00.000Z,1736780940000,0,NQ1!
2025-01-13T15:36:00.000Z,1736782560000,1,NQ1!
2025-01-13T15:57:00.000Z,1736783820000,0,NQ1!
2025-01-13T16:39:00.000Z,1736786340000,1,NQ1!
2025-01-13T16:48:00.000Z,1736786880000,0,NQ1!
2025-01-13T17:06:00.000Z,1736787960000,1,NQ1!
2025-01-13T19:12:00.000Z,1736795520000,0,NQ1!
2025-01-13T19:24:00.000Z,1736796240000,1,NQ1!
2025-01-13T19:45:00.000Z,1736797500000,0,NQ1!
2025-01-13T19:48:00.000Z,1736797680000,1,NQ1!
2025-01-13T19:51:00.000Z,1736797860000,0,NQ1!
2025-01-13T19:54:00.000Z,1736798040000,1,NQ1!
2025-01-13T20:00:00.000Z,1736798400000,0,NQ1!
2025-01-13T20:03:00.000Z,1736798580000,1,NQ1!
2025-01-13T20:21:00.000Z,1736799660000,0,NQ1!
2025-01-13T20:48:00.000Z,1736801280000,1,NQ1!
2025-01-14T00:09:00.000Z,1736813340000,0,NQ1!
2025-01-14T02:51:00.000Z,1736823060000,1,NQ1!
2025-01-14T06:36:00.000Z,1736836560000,0,NQ1!
2025-01-14T07:21:00.000Z,1736839260000,1,NQ1!
2025-01-14T07:24:00.000Z,1736839440000,0,NQ1!
2025-01-14T07:36:00.000Z,1736840160000,1,NQ1!
2025-01-14T09:24:00.000Z,1736846640000,0,NQ1!
2025-01-14T09:27:00.000Z,1736846820000,1,NQ1!
2025-01-14T09:30:00.000Z,1736847000000,0,NQ1!
2025-01-14T09:33:00.000Z,1736847180000,1,NQ1!
2025-01-14T09:39:00.000Z,1736847540000,0,NQ1!
2025-01-14T09:42:00.000Z,1736847720000,1,NQ1!
2025-01-14T09:48:00.000Z,1736848080000,0,NQ1!
2025-01-14T13:30:00.000Z,1736861400000,1,NQ1!
2025-01-14T14:45:00.000Z,1736865900000,0,NQ1!
2025-01-14T15:09:00.000Z,1736867340000,1,NQ1!
2025-01-14T15:21:00.000Z,1736868060000,0,NQ1!
2025-01-14T17:51:00.000Z,1736877060000,1,NQ1!
2025-01-14T17:54:00.000Z,1736877240000,0,NQ1!
2025-01-14T17:57:00.000Z,1736877420000,1,NQ1!
2025-01-14T19:51:00.000Z,1736884260000,0,NQ1!
2025-01-14T20:57:00.000Z,1736888220000,1,NQ1!
2025-01-14T23:03:00.000Z,1736895780000,0,NQ1!
2025-01-14T23:09:00.000Z,1736896140000,1,NQ1!
2025-01-14T23:12:00.000Z,1736896320000,0,NQ1!
2025-01-14T23:33:00.000Z,1736897580000,1,NQ1!
2025-01-15T00:45:00.000Z,1736901900000,0,NQ1!
2025-01-15T00:57:00.000Z,1736902620000,1,NQ1!
2025-01-15T01:12:00.000Z,1736903520000,0,NQ1!
2025-01-15T02:27:00.000Z,1736908020000,1,NQ1!
2025-01-15T02:30:00.000Z,1736908200000,0,NQ1!
2025-01-15T03:15:00.000Z,1736910900000,1,NQ1!
2025-01-15T03:18:00.000Z,1736911080000,0,NQ1!
2025-01-15T03:21:00.000Z,1736911260000,1,NQ1!
2025-01-15T03:27:00.000Z,1736911620000,0,NQ1!
2025-01-15T03:45:00.000Z,1736912700000,1,NQ1!
2025-01-15T03:48:00.000Z,1736912880000,0,NQ1!
2025-01-15T03:51:00.000Z,1736913060000,1,NQ1!
2025-01-15T03:54:00.000Z,1736913240000,0,NQ1!
2025-01-15T03:57:00.000Z,1736913420000,1,NQ1!
2025-01-15T04:00:00.000Z,1736913600000,0,NQ1!
2025-01-15T04:15:00.000Z,1736914500000,1,NQ1!
2025-01-15T04:18:00.000Z,1736914680000,0,NQ1!
2025-01-15T04:21:00.000Z,1736914860000,1,NQ1!
2025-01-15T04:27:00.000Z,1736915220000,0,NQ1!
2025-01-15T04:30:00.000Z,1736915400000,1,NQ1!
2025-01-15T07:30:00.000Z,1736926200000,0,NQ1!
2025-01-15T09:09:00.000Z,1736932140000,1,NQ1!
2025-01-15T09:12:00.000Z,1736932320000,0,NQ1!
2025-01-15T09:27:00.000Z,1736933220000,1,NQ1!
2025-01-15T10:15:00.000Z,1736936100000,0,NQ1!
2025-01-15T10:24:00.000Z,1736936640000,1,NQ1!
2025-01-15T12:27:00.000Z,1736944020000,0,NQ1!
2025-01-15T12:33:00.000Z,1736944380000,1,NQ1!
2025-01-15T12:54:00.000Z,1736945640000,0,NQ1!
2025-01-15T12:57:00.000Z,1736945820000,1,NQ1!
2025-01-15T13:06:00.000Z,1736946360000,0,NQ1!
2025-01-15T13:30:00.000Z,1736947800000,1,NQ1!
2025-01-15T15:42:00.000Z,1736955720000,0,NQ1!
2025-01-15T18:27:00.000Z,1736965620000,1,NQ1!
2025-01-15T20:39:00.000Z,1736973540000,0,NQ1!
2025-01-15T20:42:00.000Z,1736973720000,1,NQ1!
2025-01-15T20:45:00.000Z,1736973900000,0,NQ1!
2025-01-15T20:51:00.000Z,1736974260000,1,NQ1!
2025-01-15T20:54:00.000Z,1736974440000,0,NQ1!
2025-01-15T23:30:00.000Z,1736983800000,1,NQ1!
2025-01-16T01:00:00.000Z,1736989200000,0,NQ1!
2025-01-16T01:36:00.000Z,1736991360000,1,NQ1!
2025-01-16T01:39:00.000Z,1736991540000,0,NQ1!
2025-01-16T04:06:00.000Z,1737000360000,1,NQ1!
2025-01-16T04:30:00.000Z,1737001800000,0,NQ1!
2025-01-16T04:33:00.000Z,1737001980000,1,NQ1!
2025-01-16T05:12:00.000Z,1737004320000,0,NQ1!
2025-01-16T05:18:00.000Z,1737004680000,1,NQ1!
2025-01-16T05:21:00.000Z,1737004860000,0,NQ1!
2025-01-16T05:24:00.000Z,1737005040000,1,NQ1!
2025-01-16T05:27:00.000Z,1737005220000,0,NQ1!
2025-01-16T05:30:00.000Z,1737005400000,1,NQ1!
2025-01-16T05:33:00.000Z,1737005580000,0,NQ1!
2025-01-16T06:09:00.000Z,1737007740000,1,NQ1!
2025-01-16T08:39:00.000Z,1737016740000,0,NQ1!
2025-01-16T08:45:00.000Z,1737017100000,1,NQ1!
2025-01-16T08:48:00.000Z,1737017280000,0,NQ1!
2025-01-16T11:30:00.000Z,1737027000000,1,NQ1!
2025-01-16T12:03:00.000Z,1737028980000,0,NQ1!
2025-01-16T12:12:00.000Z,1737029520000,1,NQ1!
2025-01-16T12:24:00.000Z,1737030240000,0,NQ1!
2025-01-16T12:30:00.000Z,1737030600000,1,NQ1!
2025-01-16T12:36:00.000Z,1737030960000,0,NQ1!
2025-01-16T12:39:00.000Z,1737031140000,1,NQ1!
2025-01-16T12:45:00.000Z,1737031500000,0,NQ1!
2025-01-16T13:24:00.000Z,1737033840000,1,NQ1!
2025-01-16T13:27:00.000Z,1737034020000,0,NQ1!
2025-01-16T13:30:00.000Z,1737034200000,1,NQ1!
2025-01-16T13:33:00.000Z,1737034380000,0,NQ1!
2025-01-16T13:36:00.000Z,1737034560000,1,NQ1!
2025-01-16T13:42:00.000Z,1737034920000,0,NQ1!
2025-01-16T13:45:00.000Z,1737035100000,1,NQ1!
2025-01-16T14:30:00.000Z,1737037800000,0,NQ1!
2025-01-16T15:57:00.000Z,1737043020000,1,NQ1!
2025-01-16T16:33:00.000Z,1737045180000,0,NQ1!
2025-01-16T16:57:00.000Z,1737046620000,1,NQ1!
2025-01-16T18:24:00.000Z,1737051840000,0,NQ1!
2025-01-16T19:51:00.000Z,1737057060000,1,NQ1!
2025-01-16T20:18:00.000Z,1737058680000,0,NQ1!
2025-01-16T23:18:00.000Z,1737069480000,1,NQ1!
2025-01-16T23:24:00.000Z,1737069840000,0,NQ1!
2025-01-16T23:27:00.000Z,1737070020000,1,NQ1!
2025-01-17T02:48:00.000Z,1737082080000,0,NQ1!
2025-01-17T03:33:00.000Z,1737084780000,1,NQ1!
2025-01-17T03:39:00.000Z,1737085140000,0,NQ1!
2025-01-17T03:42:00.000Z,1737085320000,1,NQ1!
2025-01-17T03:45:00.000Z,1737085500000,0,NQ1!
2025-01-17T03:48:00.000Z,1737085680000,1,NQ1!
2025-01-17T04:45:00.000Z,1737089100000,0,NQ1!
2025-01-17T04:48:00.000Z,1737089280000,1,NQ1!
2025-01-17T04:54:00.000Z,1737089640000,0,NQ1!
2025-01-17T05:03:00.000Z,1737090180000,1,NQ1!
2025-01-17T05:48:00.000Z,1737092880000,0,NQ1!
2025-01-17T05:51:00.000Z,1737093060000,1,NQ1!
2025-01-17T06:00:00.000Z,1737093600000,0,NQ1!
2025-01-17T08:03:00.000Z,1737100980000,1,NQ1!
2025-01-17T08:15:00.000Z,1737101700000,0,NQ1!
2025-01-17T08:18:00.000Z,1737101880000,1,NQ1!
2025-01-17T08:21:00.000Z,1737102060000,0,NQ1!
2025-01-17T08:24:00.000Z,1737102240000,1,NQ1!
2025-01-17T10:48:00.000Z,1737110880000,0,NQ1!
2025-01-17T10:54:00.000Z,1737111240000,1,NQ1!
2025-01-17T10:57:00.000Z,1737111420000,0,NQ1!
2025-01-17T11:03:00.000Z,1737111780000,1,NQ1!
2025-01-17T11:09:00.000Z,1737112140000,0,NQ1!
2025-01-17T11:15:00.000Z,1737112500000,1,NQ1!
2025-01-17T11:48:00.000Z,1737114480000,0,NQ1!
2025-01-17T13:00:00.000Z,1737118800000,1,NQ1!
2025-01-17T14:57:00.000Z,1737125820000,0,NQ1!
2025-01-17T15:00:00.000Z,1737126000000,1,NQ1!
2025-01-17T15:18:00.000Z,1737127080000,0,NQ1!
2025-01-17T15:57:00.000Z,1737129420000,1,NQ1!
2025-01-17T16:00:00.000Z,1737129600000,0,NQ1!
2025-01-17T16:24:00.000Z,1737131040000,1,NQ1!
2025-01-17T16:30:00.000Z,1737131400000,0,NQ1!
2025-01-17T17:27:00.000Z,1737134820000,1,NQ1!
2025-01-17T17:33:00.000Z,1737135180000,0,NQ1!
2025-01-17T17:36:00.000Z,1737135360000,1,NQ1!
2025-01-17T17:39:00.000Z,1737135540000,0,NQ1!
2025-01-17T18:03:00.000Z,1737136980000,1,NQ1!
2025-01-17T18:42:00.000Z,1737139320000,0,NQ1!
2025-01-20T00:03:00.000Z,1737331380000,1,NQ1!
2025-01-20T00:06:00.000Z,1737331560000,0,NQ1!
2025-01-20T00:09:00.000Z,1737331740000,1,NQ1!
2025-01-20T01:27:00.000Z,1737336420000,0,NQ1!
2025-01-20T01:33:00.000Z,1737336780000,1,NQ1!
2025-01-20T02:48:00.000Z,1737341280000,0,NQ1!
2025-01-20T03:15:00.000Z,1737342900000,1,NQ1!
2025-01-20T03:24:00.000Z,1737343440000,0,NQ1!
2025-01-20T05:03:00.000Z,1737349380000,1,NQ1!
2025-01-20T05:45:00.000Z,1737351900000,0,NQ1!
2025-01-20T05:54:00.000Z,1737352440000,1,NQ1!
2025-01-20T08:24:00.000Z,1737361440000,0,NQ1!
2025-01-20T08:36:00.000Z,1737362160000,1,NQ1!
2025-01-20T08:39:00.000Z,1737362340000,0,NQ1!
2025-01-20T08:45:00.000Z,1737362700000,1,NQ1!
2025-01-20T08:48:00.000Z,1737362880000,0,NQ1!
2025-01-20T09:00:00.000Z,1737363600000,1,NQ1!
2025-01-20T09:24:00.000Z,1737365040000,0,NQ1!
2025-01-20T09:30:00.000Z,1737365400000,1,NQ1!
2025-01-20T09:33:00.000Z,1737365580000,0,NQ1!
2025-01-20T09:42:00.000Z,1737366120000,1,NQ1!
2025-01-20T09:45:00.000Z,1737366300000,0,NQ1!
2025-01-20T10:00:00.000Z,1737367200000,1,NQ1!
2025-01-20T10:03:00.000Z,1737367380000,0,NQ1!
2025-01-20T10:21:00.000Z,1737368460000,1,NQ1!
2025-01-20T11:21:00.000Z,1737372060000,0,NQ1!
2025-01-20T11:30:00.000Z,1737372600000,1,NQ1!
2025-01-20T11:36:00.000Z,1737372960000,0,NQ1!
2025-01-20T11:45:00.000Z,1737373500000,1,NQ1!
