date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-09-08,2025Q3,gamma_flip,-1,23875.25,22.9,23852.38,23880.25,23867.75,target,7.5,1.5,5.0,7.5,0.75
2025-09-10,2025Q3,gamma_flip,1,23915.5,12.5,23927.98,23900.5,23938.0,stop,-16.5,-1.1,15.0,11.25,15.25
2025-09-10,2025Q3,gamma_flip,1,23924.75,3.6,23928.37,23896.25,23967.5,target,42.75,1.5,28.5,43.75,19.75
2025-09-10,2025Q3,gamma_flip,-1,23951.75,23.6,23928.19,23957.75,23942.75,stop,-7.5,-1.25,6.0,3.75,7.25
2025-09-11,2025Q3,gamma_flip,-1,24003.75,77.1,23926.68,24024.0,23973.38,stop,-21.75,-1.074,20.25,28.75,20.25
2025-09-12,2025Q3,gamma_flip,1,24022.0,17.8,24039.84,23997.5,24058.75,target,36.75,1.5,24.5,36.75,5.5
2025-09-12,2025Q3,gamma_flip,-1,24047.75,8.3,24039.47,24064.75,24022.25,stop,-18.5,-1.088,17.0,2.75,20.5
2025-09-15,2025Q3,call_wall,-1,24499.75,-191.1,24690.83,24525.75,24460.75,stop,-27.5,-1.058,26.0,9.25,26.0
2025-09-17,2025Q3,gamma_flip,1,24415.25,145.2,24560.44,24404.0,24432.12,stop,-12.75,-1.133,11.25,8.25,17.25
2025-09-17,2025Q3,gamma_flip,1,24429.0,174.0,24602.99,24411.75,24454.88,stop,-18.75,-1.087,17.25,0.25,18.25
2025-09-17,2025Q3,gamma_flip,-1,24432.25,2037.7,22394.53,24445.75,24412.0,stop,-15.0,-1.111,13.5,8.75,15.25
2025-09-17,2025Q3,gamma_flip,-1,24437.25,2043.1,22394.13,24449.0,24419.62,target,17.62,1.5,11.75,18.0,1.75
2025-09-17,2025Q3,gamma_flip,-1,24463.25,2068.8,22394.45,24485.0,24430.62,target,32.62,1.5,21.75,33.5,10.25
2025-09-17,2025Q3,gamma_flip,1,24472.25,4.3,24476.59,24442.75,24516.5,stop,-31.0,-1.051,29.5,8.75,29.75
2025-09-17,2025Q3,call_wall,-1,24528.75,-155.6,24684.32,24538.25,24514.5,target,14.25,1.5,9.5,14.75,0.0
2025-09-17,2025Q3,gamma_flip,-1,24528.75,2135.3,22393.45,24538.25,24514.5,target,14.25,1.5,9.5,14.75,0.0
2025-09-23,2025Q3,gamma_flip,1,24831.75,156.4,24988.13,24823.5,24844.12,stop,-9.75,-1.182,8.25,3.0,8.25
2025-09-25,2025Q3,put_wall,1,24454.75,-177.5,24277.27,24418.5,24509.12,target,54.38,1.5,36.25,57.0,24.5
2025-09-29,2025Q3,gamma_flip,1,24874.0,15.9,24889.94,24858.25,24897.62,stop,-17.25,-1.095,15.75,1.25,16.25
2025-09-29,2025Q3,call_wall,-1,24952.0,-350.8,25302.75,24959.5,24940.75,target,11.25,1.5,7.5,12.0,2.75
2025-09-29,2025Q3,gamma_flip,-1,24952.0,64.0,24887.95,24959.5,24940.75,target,11.25,1.5,7.5,12.0,2.75
2025-10-01,2025Q4,gamma_flip,-1,24936.5,16.7,24919.8,24944.25,24924.88,stop,-9.25,-1.194,7.75,6.25,7.75
