TradeID,Strategy,Symbol,Side,Quantity,SignalTime,EntryTime,FillDelayMs,EntryPrice,ExitTime,ExitPrice,ExitReason,GrossPnL,NetPnL,Commission,PointsPnL,PercentPnL,Duration,SignalType,HTFBias,Trigger,Confidence,RiskReward,OB_High,OB_Low,OB_Time,OB_Type,CHoCH_Level,CHoCH_Time,MSS_Level,MSS_Time,SwingHigh,SwingHigh_Time,SwingLow,SwingLow_Time,FVG_Top,FVG_Bottom,FVG_Time,FibLevel,FibPrice,GEXLevel,GEXLevelType,LTLevelsBelow,LTSentiment,LTOrdering,LTSpacing,LTLdmpType,LTAvgSpacing,FilterReason,StopLoss,TakeProfit,MFEPoints,MAEPoints,ProfitGiveBack,StrategyMetadata
T000143,LT_GEX_PATH_RACE,NQ,long,1,2025-06-25T17:00:00.000Z,2025-06-25T17:05:02.000Z,302000,22424.48,2025-06-26T01:05:07.000Z,22477.25,max_hold_time,1055.4,1051.4,4,52.77,0.24,28805000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22260.04,22499.89,63.77,35.98,11,
T000145,LT_GEX_PATH_RACE,NQ,long,1,2025-08-12T12:45:00.000Z,2025-08-12T12:57:08.000Z,728000,23774.54,2025-08-12T13:43:24.000Z,23807.23,take_profit,653.8,649.8,4,32.69,0.14,2776000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23671.44,23807.23,31.46,64.29,-1.23,
T000147,LT_GEX_PATH_RACE,NQ,short,1,2025-08-19T11:45:00.000Z,2025-08-19T11:48:52.000Z,232000,23772.5,2025-08-19T13:10:32.000Z,23736.52,take_profit,719.6,715.6,4,35.98,0.15,4900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.47,23736.52,35.75,10.5,-0.23,
T000148,LT_GEX_PATH_RACE,NQ,long,1,2025-08-25T08:45:00.000Z,2025-08-25T09:12:02.000Z,1622000,23494.57,2025-08-25T14:00:09.000Z,23537.45,take_profit,857.6,853.6,4,42.88,0.18,17287000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23319.68,23537.45,42.68,51.32,-0.2,
T000149,LT_GEX_PATH_RACE,NQ,short,1,2025-08-25T15:45:00.000Z,2025-08-25T15:50:23.000Z,323000,23598.57,2025-08-25T19:16:17.000Z,23548,take_profit,1011.4,1007.4,4,50.57,0.21,12354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23648.7,23548,50.07,26.93,-0.5,
T000150,LT_GEX_PATH_RACE,NQ,long,1,2025-08-25T23:45:00.000Z,2025-08-26T00:03:36.000Z,1116000,23477.02,2025-08-26T08:03:38.000Z,23449.75,max_hold_time,-545.4,-549.4,4,-27.27,-0.12,28802000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23285.93,23547.02,32.73,105.82,60,
T000151,LT_GEX_PATH_RACE,NQ,short,1,2025-09-24T09:45:00.000Z,2025-09-24T09:52:02.000Z,422000,24907.75,2025-09-24T10:41:32.000Z,24883.44,take_profit,486.2,482.2,4,24.31,0.1,2970000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24990.55,24883.44,22.75,5.75,-1.56,
T000152,LT_GEX_PATH_RACE,NQ,short,1,2025-10-02T19:45:00.000Z,2025-10-02T19:50:00.000Z,300000,25120.98,2025-10-03T03:50:00.000Z,25170.75,max_hold_time,-995.4,-999.4,4,-49.77,-0.2,28800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25204.07,25070.82,47.98,53.02,97.75,
T000155,LT_GEX_PATH_RACE,NQ,short,1,2025-10-31T11:45:00.000Z,2025-10-31T11:47:37.000Z,157000,26210.84,2025-10-31T13:30:17.000Z,26183.8,take_profit,540.8,536.8,4,27.04,0.1,6160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26276.88,26183.8,26.59,63.16,-0.45,
T000157,LT_GEX_PATH_RACE,NQ,short,1,2025-11-03T10:45:00.000Z,2025-11-03T11:19:39.000Z,2079000,26174.36,2025-11-03T14:51:03.000Z,26126.32,take_profit,960.8,956.8,4,48.04,0.18,12684000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26362.08,26126.32,47.36,91.64,-0.68,
T000159,LT_GEX_PATH_RACE,NQ,long,1,2025-11-05T13:45:00.000Z,2025-11-05T14:00:23.000Z,923000,25577.86,2025-11-05T16:44:09.000Z,25764.09,take_profit,3724.6,3720.6,4,186.23,0.73,9826000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25461.85,25764.09,185.89,89.86,-0.34,
T000160,LT_GEX_PATH_RACE,NQ,long,1,2025-11-10T16:45:00.000Z,2025-11-10T16:46:39.000Z,99000,25462.88,2025-11-10T16:58:46.000Z,25515.98,take_profit,1062,1058,4,53.1,0.21,727000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25277.29,25515.98,51.87,1.13,-1.23,
T000161,LT_GEX_PATH_RACE,NQ,long,1,2025-11-11T09:45:00.000Z,2025-11-11T12:38:02.000Z,10382000,25593.6,2025-11-11T18:57:19.000Z,25684.78,take_profit,1823.6,1819.6,4,91.18,0.36,22757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25436.96,25684.78,90.9,115.1,-0.28,
T000162,LT_GEX_PATH_RACE,NQ,short,1,2025-11-20T10:45:00.000Z,2025-11-20T10:50:41.000Z,341000,25110.5,2025-11-20T13:30:54.000Z,25197.16,stop_loss,-1733.2,-1737.2,4,-86.66,-0.35,9613000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25195.66,24824.5,63.25,84.5,149.91,
T000163,LT_GEX_PATH_RACE,NQ,long,1,2025-11-25T09:45:00.000Z,2025-11-25T10:32:08.000Z,2828000,24836.14,2025-11-25T12:03:26.000Z,24907.86,take_profit,1434.4,1430.4,4,71.72,0.29,5478000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24571.92,24907.86,68.86,0.14,-2.86,
T000164,LT_GEX_PATH_RACE,NQ,long,1,2025-11-25T12:45:00.000Z,2025-11-25T12:48:30.000Z,210000,24905.76,2025-11-25T13:30:21.000Z,24953.55,take_profit,955.8,951.8,4,47.79,0.19,2511000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24633.55,24953.55,47.24,10.51,-0.55,
T000165,LT_GEX_PATH_RACE,NQ,long,1,2025-11-25T14:45:00.000Z,2025-11-25T14:45:01.000Z,1000,24717.11,2025-11-25T14:50:07.000Z,24604.12,stop_loss,-2259.8,-2263.8,4,-112.99,-0.46,306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24605.62,24922.03,0,108.61,112.99,
